Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
641,US-2023-100641,03/17/2023,03/23/2023,First Class,CU-10408,Customer 583,Corporate,United States,New Jersey,New Jersey,82682,East,OFF-ART-7658,Office Supplies,Art,Art model 60,50.85,2,0.0,12.14
642,US-2024-100642,05/01/2024,05/02/2024,Standard Class,CU-10716,Customer 716,Corporate,United States,Michigan,Michigan,98324,Central,OFF-ART-8791,Office Supplies,Art,Art model 36,116.05,4,0.1,-3.88
643,US-2022-100643,05/01/2022,05/04/2022,First Class,CU-10439,Customer 339,Corporate,United States,Nevada,Nevada,46822,West,FUR-CHA-4496,Furniture,Chairs,Chairs model 127,859.76,4,0.15,-56.46
644,US-2024-100644,05/11/2024,05/14/2024,Second Class,CU-10137,Customer 91,Consumer,United States,Illinois,Illinois,49145,Central,FUR-TAB-4282,Furniture,Tables,Tables model 134,2199.81,6,0.1,526.01
645,US-2023-100645,08/31/2023,09/04/2023,First Class,CU-10605,Customer 549,Corporate,United States,New Jersey,New Jersey,93916,East,OFF-BIN-9787,Office Supplies,Binders,Binders model 247,842.69,7,0.0,-63.5
646,US-2023-100646,09/26/2023,10/01/2023,First Class,CU-10548,Customer 741,Consumer,United States,California,California,87113,West,TEC-ACC-2616,Technology,Accessories,Accessories model 100,5277.01,9,0.0,-70.57
647,US-2023-100647,02/09/2023,02/14/2023,Standard Class,CU-10773,Customer 140,Consumer,United States,New York,New York,10710,East,TEC-MAC-2886,Technology,Machines,Machines model 8,8633.19,6,0.0,-202.26
648,US-2023-100648,08/08/2023,08/14/2023,Standard Class,CU-10336,Customer 373,Corporate,United States,Nevada,Nevada,47147,West,OFF-ART-9297,Office Supplies,Art,Art model 259,397.46,3,0.2,-30.52
649,US-2022-100649,03/09/2022,03/10/2022,Standard Class,CU-10633,Customer 252,Consumer,United States,Florida,Florida,95696,South,OFF-STO-3686,Office Supplies,Storage,Storage model 267,46.37,3,0.5,-2.09
650,US-2022-100650,11/25/2022,11/30/2022,Standard Class,CU-10526,Customer 605,Home Office,United States,Michigan,Michigan,42474,Central,TEC-ACC-3754,Technology,Accessories,Accessories model 134,4589.67,5,0.1,667.08
651,US-2021-100651,08/14/2021,08/16/2021,Standard Class,CU-10185,Customer 459,Home Office,United States,Massachusetts,Massachusetts,84425,East,FUR-CHA-8085,Furniture,Chairs,Chairs model 165,2724.29,4,0.2,143.99
652,US-2024-100652,01/29/2024,01/30/2024,Second Class,CU-10639,Customer 502,Home Office,United States,Nevada,Nevada,57406,West,TEC-COP-1112,Technology,Copiers,Copiers model 48,4896.16,3,0.1,544.48
653,US-2024-100653,09/04/2024,09/05/2024,Standard Class,CU-10622,Customer 196,Consumer,United States,Massachusetts,Massachusetts,95167,East,FUR-TAB-5633,Furniture,Tables,Tables model 258,1501.17,8,0.0,341.05
654,US-2022-100654,03/07/2022,03/14/2022,Second Class,CU-10315,Customer 194,Consumer,United States,Washington,Washington,42911,West,OFF-STO-7625,Office Supplies,Storage,Storage model 290,800.27,6,0.15,153.61
655,US-2021-100655,02/24/2021,03/02/2021,First Class,CU-10555,Customer 15,Corporate,United States,Washington,Washington,76530,West,TEC-PHO-6706,Technology,Phones,Phones model 69,3553.0,3,0.0,226.51
656,US-2021-100656,07/30/2021,08/01/2021,Second Class,CU-10146,Customer 725,Consumer,United States,Florida,Florida,59596,South,FUR-FUR-9271,Furniture,Furnishings,Furnishings model 223,56.34,1,0.0,9.88
657,US-2022-100657,01/07/2022,01/13/2022,First Class,CU-10568,Customer 717,Corporate,United States,Michigan,Michigan,37423,Central,OFF-ART-4927,Office Supplies,Art,Art model 73,147.27,6,0.2,-2.0
658,US-2022-100658,11/03/2022,11/06/2022,First Class,CU-10718,Customer 404,Consumer,United States,Alabama,Alabama,46018,South,OFF-PAP-4970,Office Supplies,Paper,Paper model 285,706.44,7,0.15,24.5
659,US-2022-100659,02/14/2022,02/19/2022,Standard Class,CU-10125,Customer 385,Home Office,United States,New Jersey,New Jersey,22614,East,OFF-BIN-3129,Office Supplies,Binders,Binders model 131,57.43,1,0.0,26.91
660,US-2023-100660,05/01/2023,05/02/2023,Standard Class,CU-10697,Customer 48,Home Office,United States,Illinois,Illinois,46944,Central,OFF-ART-8782,Office Supplies,Art,Art model 161,61.74,4,0.15,5.32
661,US-2022-100661,11/06/2022,11/11/2022,Second Class,CU-10335,Customer 562,Consumer,United States,Florida,Florida,67852,South,TEC-MAC-8745,Technology,Machines,Machines model 21,3166.2,6,0.0,655.2
662,US-2022-100662,07/15/2022,07/20/2022,Standard Class,CU-10142,Customer 656,Home Office,United States,Texas,Texas,14435,Central,OFF-ART-8687,Office Supplies,Art,Art model 91,1125.87,8,0.0,172.56
663,US-2021-100663,12/10/2021,12/14/2021,Standard Class,CU-10413,Customer 8,Consumer,United States,Ohio,Ohio,58336,Central,TEC-MAC-2629,Technology,Machines,Machines model 5,772.43,3,0.1,117.34
664,US-2021-100664,10/07/2021,10/10/2021,Standard Class,CU-10257,Customer 482,Corporate,United States,Pennsylvania,Pennsylvania,95388,East,FUR-FUR-8783,Furniture,Furnishings,Furnishings model 293,722.61,2,0.1,129.75
665,US-2021-100665,08/09/2021,08/11/2021,First Class,CU-10392,Customer 682,Consumer,United States,California,California,16830,West,FUR-CHA-5417,Furniture,Chairs,Chairs model 197,3175.52,6,0.0,925.7
666,US-2021-100666,12/22/2021,12/29/2021,Second Class,CU-10053,Customer 182,Corporate,United States,Washington,Washington,70503,West,OFF-ART-8338,Office Supplies,Art,Art model 233,147.9,1,0.0,39.07
667,US-2023-100667,06/22/2023,06/28/2023,First Class,CU-10692,Customer 626,Consumer,United States,Michigan,Michigan,55538,Central,OFF-BIN-6130,Office Supplies,Binders,Binders model 98,70.43,3,0.0,14.73
668,US-2023-100668,05/01/2023,05/05/2023,Standard Class,CU-10119,Customer 559,Home Office,United States,New York,New York,40930,East,TEC-PHO-4071,Technology,Phones,Phones model 143,548.31,2,0.0,78.6
669,US-2023-100669,06/01/2023,06/02/2023,Standard Class,CU-10280,Customer 295,Corporate,United States,Pennsylvania,Pennsylvania,27552,East,FUR-BOO-6255,Furniture,Bookcases,Bookcases model 17,1242.65,2,0.2,117.31
670,US-2022-100670,03/01/2022,03/05/2022,Standard Class,CU-10582,Customer 760,Home Office,United States,New Jersey,New Jersey,42691,East,TEC-PHO-1993,Technology,Phones,Phones model 67,11367.04,8,0.5,-1792.45
671,US-2024-100671,11/02/2024,11/08/2024,Second Class,CU-10219,Customer 534,Corporate,United States,New Jersey,New Jersey,25314,East,OFF-PAP-7580,Office Supplies,Paper,Paper model 217,51.19,1,0.15,6.91
672,US-2024-100672,02/13/2024,02/19/2024,Standard Class,CU-10622,Customer 702,Home Office,United States,North Carolina,North Carolina,31422,South,OFF-STO-2826,Office Supplies,Storage,Storage model 81,103.2,1,0.2,44.09
673,US-2024-100673,08/24/2024,08/29/2024,Same Day,CU-10081,Customer 80,Consumer,United States,California,California,60855,West,FUR-CHA-6610,Furniture,Chairs,Chairs model 24,271.05,1,0.1,78.99
674,US-2022-100674,12/22/2022,12/28/2022,Standard Class,CU-10540,Customer 320,Consumer,United States,Florida,Florida,24139,South,OFF-LAB-6139,Office Supplies,Labels,Labels model 287,63.71,1,0.3,-5.84
675,US-2021-100675,12/10/2021,12/15/2021,Second Class,CU-10527,Customer 462,Corporate,United States,Pennsylvania,Pennsylvania,60353,East,OFF-ART-4387,Office Supplies,Art,Art model 178,112.6,1,0.3,16.88
676,US-2022-100676,03/14/2022,03/17/2022,Standard Class,CU-10142,Customer 20,Corporate,United States,Washington,Washington,80966,West,FUR-TAB-3364,Furniture,Tables,Tables model 272,541.61,2,0.2,31.06
677,US-2022-100677,05/20/2022,05/25/2022,First Class,CU-10770,Customer 46,Home Office,United States,Alabama,Alabama,44576,South,TEC-COP-1798,Technology,Copiers,Copiers model 120,1471.2,1,0.2,36.59
678,US-2023-100678,05/06/2023,05/13/2023,Standard Class,CU-10577,Customer 457,Home Office,United States,North Carolina,North Carolina,61119,South,TEC-ACC-8642,Technology,Accessories,Accessories model 117,1714.58,1,0.0,505.97
679,US-2024-100679,10/01/2024,10/03/2024,Standard Class,CU-10555,Customer 546,Corporate,United States,California,California,82840,West,OFF-ART-3000,Office Supplies,Art,Art model 177,142.81,6,0.15,22.51
680,US-2021-100680,10/08/2021,10/10/2021,Standard Class,CU-10108,Customer 256,Consumer,United States,Alabama,Alabama,28619,South,OFF-LAB-6045,Office Supplies,Labels,Labels model 64,230.22,3,0.3,64.57
681,US-2021-100681,02/05/2021,02/06/2021,First Class,CU-10378,Customer 227,Home Office,United States,Georgia,Georgia,11464,South,OFF-LAB-1351,Office Supplies,Labels,Labels model 232,305.13,5,0.15,64.29
682,US-2021-100682,03/12/2021,03/17/2021,Standard Class,CU-10137,Customer 625,Home Office,United States,California,California,23766,West,TEC-MAC-7365,Technology,Machines,Machines model 15,9696.48,6,0.15,875.52
683,US-2022-100683,03/05/2022,03/11/2022,Standard Class,CU-10565,Customer 763,Home Office,United States,Oregon,Oregon,38748,West,FUR-FUR-8840,Furniture,Furnishings,Furnishings model 53,689.19,1,0.0,65.95
684,US-2023-100684,10/15/2023,10/18/2023,Standard Class,CU-10758,Customer 213,Corporate,United States,New York,New York,55064,East,TEC-COP-3404,Technology,Copiers,Copiers model 186,5739.54,4,0.1,-391.77
685,US-2023-100685,10/26/2023,10/30/2023,Standard Class,CU-10175,Customer 545,Home Office,United States,Illinois,Illinois,49626,Central,OFF-STO-6564,Office Supplies,Storage,Storage model 141,959.1,9,0.2,108.99
686,US-2023-100686,10/26/2023,10/29/2023,Standard Class,CU-10488,Customer 689,Home Office,United States,Oregon,Oregon,11602,West,OFF-LAB-6332,Office Supplies,Labels,Labels model 131,191.73,8,0.2,56.87
687,US-2022-100687,03/20/2022,03/21/2022,Standard Class,CU-10612,Customer 184,Corporate,United States,Nevada,Nevada,36561,West,FUR-BOO-1052,Furniture,Bookcases,Bookcases model 150,2024.87,3,0.2,33.41
688,US-2023-100688,11/22/2023,11/25/2023,Second Class,CU-10538,Customer 385,Consumer,United States,Washington,Washington,60164,West,OFF-LAB-6834,Office Supplies,Labels,Labels model 111,10.71,2,0.0,1.92
689,US-2023-100689,11/20/2023,11/27/2023,Standard Class,CU-10427,Customer 66,Home Office,United States,New York,New York,12848,East,OFF-STO-2727,Office Supplies,Storage,Storage model 275,431.03,7,0.0,168.53
690,US-2024-100690,06/03/2024,06/07/2024,Standard Class,CU-10510,Customer 92,Consumer,United States,Michigan,Michigan,44791,Central,OFF-ART-2438,Office Supplies,Art,Art model 264,274.65,3,0.0,2.0
691,US-2021-100691,02/28/2021,03/03/2021,Standard Class,CU-10746,Customer 29,Home Office,United States,Florida,Florida,54006,South,OFF-BIN-5446,Office Supplies,Binders,Binders model 9,552.32,8,0.15,-63.47
692,US-2024-100692,06/24/2024,06/28/2024,Same Day,CU-10556,Customer 122,Home Office,United States,Texas,Texas,86007,Central,FUR-TAB-2999,Furniture,Tables,Tables model 195,563.47,8,0.3,4.12
693,US-2023-100693,01/28/2023,01/31/2023,First Class,CU-10794,Customer 743,Corporate,United States,Pennsylvania,Pennsylvania,12090,East,TEC-ACC-6672,Technology,Accessories,Accessories model 24,3850.71,3,0.1,488.02
694,US-2021-100694,05/16/2021,05/23/2021,Standard Class,CU-10369,Customer 172,Corporate,United States,Washington,Washington,22537,West,OFF-LAB-7366,Office Supplies,Labels,Labels model 110,394.58,3,0.1,95.78
695,US-2022-100695,11/22/2022,11/24/2022,Second Class,CU-10326,Customer 220,Consumer,United States,Michigan,Michigan,85258,Central,FUR-CHA-4301,Furniture,Chairs,Chairs model 278,853.23,1,0.15,28.77
696,US-2022-100696,10/05/2022,10/11/2022,Standard Class,CU-10685,Customer 264,Consumer,United States,Michigan,Michigan,63655,Central,FUR-FUR-7425,Furniture,Furnishings,Furnishings model 202,7462.76,9,0.0,-242.61
697,US-2023-100697,09/18/2023,09/23/2023,Standard Class,CU-10541,Customer 634,Corporate,United States,Pennsylvania,Pennsylvania,52003,East,OFF-PAP-6192,Office Supplies,Paper,Paper model 108,44.59,2,0.15,1.87
698,US-2021-100698,01/21/2021,01/22/2021,Standard Class,CU-10213,Customer 66,Home Office,United States,Florida,Florida,30026,South,FUR-BOO-8406,Furniture,Bookcases,Bookcases model 180,3566.8,5,0.15,389.77
699,US-2022-100699,01/29/2022,02/05/2022,Standard Class,CU-10251,Customer 423,Consumer,United States,Georgia,Georgia,50417,South,OFF-PAP-3817,Office Supplies,Paper,Paper model 243,280.7,4,0.2,52.63
700,US-2023-100700,12/14/2023,12/18/2023,First Class,CU-10379,Customer 480,Home Office,United States,Georgia,Georgia,64827,South,OFF-LAB-3187,Office Supplies,Labels,Labels model 288,974.99,8,0.15,-174.88
701,US-2022-100701,11/22/2022,11/29/2022,Standard Class,CU-10205,Customer 97,Home Office,United States,Alabama,Alabama,62857,South,TEC-MAC-1309,Technology,Machines,Machines model 8,8380.79,7,0.0,2218.68
702,US-2024-100702,01/01/2024,01/04/2024,Second Class,CU-10116,Customer 370,Consumer,United States,Oregon,Oregon,31459,West,OFF-STO-3439,Office Supplies,Storage,Storage model 136,1219.43,9,0.15,86.19
703,US-2022-100703,07/13/2022,07/16/2022,Standard Class,CU-10417,Customer 167,Consumer,United States,Pennsylvania,Pennsylvania,46676,East,OFF-BIN-1419,Office Supplies,Binders,Binders model 98,496.71,7,0.1,-96.46
704,US-2022-100704,07/24/2022,07/28/2022,Second Class,CU-10317,Customer 333,Consumer,United States,Alabama,Alabama,12229,South,OFF-ART-3375,Office Supplies,Art,Art model 48,46.14,2,0.0,7.06
705,US-2021-100705,03/08/2021,03/12/2021,Second Class,CU-10618,Customer 102,Home Office,United States,Nevada,Nevada,98653,West,OFF-LAB-5328,Office Supplies,Labels,Labels model 224,389.46,6,0.1,-23.22
706,US-2023-100706,06/15/2023,06/19/2023,Standard Class,CU-10234,Customer 215,Corporate,United States,North Carolina,North Carolina,36424,South,OFF-ART-7650,Office Supplies,Art,Art model 150,84.96,2,0.0,19.96
707,US-2022-100707,03/25/2022,03/28/2022,First Class,CU-10023,Customer 619,Corporate,United States,California,California,44272,West,OFF-LAB-7316,Office Supplies,Labels,Labels model 41,95.75,1,0.0,-5.77
708,US-2024-100708,07/27/2024,08/03/2024,Second Class,CU-10794,Customer 304,Consumer,United States,California,California,14414,West,OFF-BIN-9816,Office Supplies,Binders,Binders model 247,256.65,9,0.0,106.06
709,US-2022-100709,01/22/2022,01/25/2022,Standard Class,CU-10052,Customer 175,Consumer,United States,Alabama,Alabama,71494,South,TEC-COP-1992,Technology,Copiers,Copiers model 236,14796.56,9,0.0,3637.4
710,US-2023-100710,03/30/2023,03/31/2023,First Class,CU-10202,Customer 183,Consumer,United States,Ohio,Ohio,31751,Central,OFF-PAP-1096,Office Supplies,Paper,Paper model 103,618.58,7,0.1,250.22
711,US-2021-100711,10/12/2021,10/14/2021,Second Class,CU-10431,Customer 175,Home Office,United States,Michigan,Michigan,86515,Central,TEC-COP-4527,Technology,Copiers,Copiers model 46,2785.96,4,0.5,119.51
712,US-2022-100712,12/16/2022,12/23/2022,Standard Class,CU-10697,Customer 536,Consumer,United States,New Jersey,New Jersey,87042,East,TEC-MAC-2612,Technology,Machines,Machines model 14,4770.3,3,0.15,1486.6
713,US-2021-100713,12/01/2021,12/08/2021,Standard Class,CU-10381,Customer 146,Home Office,United States,Washington,Washington,17157,West,TEC-COP-9426,Technology,Copiers,Copiers model 122,1164.7,5,0.3,-30.81
714,US-2021-100714,11/16/2021,11/18/2021,Standard Class,CU-10313,Customer 85,Home Office,United States,Massachusetts,Massachusetts,32038,East,FUR-TAB-8590,Furniture,Tables,Tables model 171,680.84,5,0.0,62.34
715,US-2023-100715,04/02/2023,04/09/2023,Standard Class,CU-10274,Customer 174,Home Office,United States,California,California,94709,West,TEC-MAC-4781,Technology,Machines,Machines model 266,6261.4,6,0.0,2493.82
716,US-2021-100716,07/04/2021,07/10/2021,Standard Class,CU-10225,Customer 410,Home Office,United States,Georgia,Georgia,14624,South,FUR-FUR-8874,Furniture,Furnishings,Furnishings model 180,320.67,2,0.1,30.31
717,US-2021-100717,02/04/2021,02/09/2021,Standard Class,CU-10525,Customer 676,Corporate,United States,New Jersey,New Jersey,10380,East,OFF-BIN-6250,Office Supplies,Binders,Binders model 251,252.14,4,0.15,45.74
718,US-2021-100718,01/01/2021,01/04/2021,Second Class,CU-10666,Customer 192,Home Office,United States,California,California,71745,West,OFF-ART-2524,Office Supplies,Art,Art model 93,24.15,3,0.1,-0.28
719,US-2024-100719,02/23/2024,02/24/2024,Second Class,CU-10223,Customer 326,Consumer,United States,Alabama,Alabama,83492,South,OFF-ART-9408,Office Supplies,Art,Art model 229,634.58,7,0.2,46.31
720,US-2021-100720,05/24/2021,05/29/2021,Standard Class,CU-10774,Customer 682,Consumer,United States,Massachusetts,Massachusetts,51805,East,FUR-FUR-4222,Furniture,Furnishings,Furnishings model 126,1075.21,2,0.0,461.42
721,US-2023-100721,12/29/2023,01/02/2024,Standard Class,CU-10709,Customer 100,Corporate,United States,Georgia,Georgia,29005,South,OFF-LAB-2561,Office Supplies,Labels,Labels model 222,303.76,8,0.15,90.71
722,US-2021-100722,01/17/2021,01/23/2021,Second Class,CU-10534,Customer 605,Corporate,United States,New Jersey,New Jersey,54097,East,TEC-ACC-7434,Technology,Accessories,Accessories model 38,8584.06,9,0.1,501.18
723,US-2023-100723,10/21/2023,10/24/2023,Standard Class,CU-10197,Customer 346,Home Office,United States,Oregon,Oregon,97825,West,OFF-ART-1591,Office Supplies,Art,Art model 17,125.84,1,0.1,-0.51
724,US-2022-100724,02/20/2022,02/25/2022,Standard Class,CU-10625,Customer 609,Corporate,United States,California,California,62721,West,FUR-TAB-6828,Furniture,Tables,Tables model 136,1370.95,9,0.3,-208.12
725,US-2023-100725,02/23/2023,03/01/2023,Second Class,CU-10414,Customer 318,Consumer,United States,Alabama,Alabama,35434,South,OFF-STO-2295,Office Supplies,Storage,Storage model 163,244.34,3,0.2,-5.52
726,US-2021-100726,10/25/2021,11/01/2021,Standard Class,CU-10200,Customer 618,Consumer,United States,Michigan,Michigan,62810,Central,OFF-PAP-4435,Office Supplies,Paper,Paper model 292,305.31,3,0.0,20.88
727,US-2021-100727,09/30/2021,10/02/2021,Second Class,CU-10780,Customer 789,Corporate,United States,Nevada,Nevada,18730,West,OFF-BIN-2410,Office Supplies,Binders,Binders model 6,130.61,4,0.15,28.86
728,US-2023-100728,11/18/2023,11/22/2023,Second Class,CU-10603,Customer 481,Home Office,United States,Florida,Florida,77372,South,TEC-MAC-9777,Technology,Machines,Machines model 76,15206.19,9,0.1,-2499.51
729,US-2024-100729,01/20/2024,01/27/2024,Standard Class,CU-10317,Customer 488,Consumer,United States,North Carolina,North Carolina,19719,South,TEC-ACC-7909,Technology,Accessories,Accessories model 293,6572.76,6,0.0,1013.41
730,US-2023-100730,04/30/2023,05/05/2023,Standard Class,CU-10165,Customer 128,Corporate,United States,California,California,63207,West,OFF-ART-3145,Office Supplies,Art,Art model 131,191.41,2,0.0,-13.86
731,US-2023-100731,02/08/2023,02/15/2023,Standard Class,CU-10707,Customer 653,Consumer,United States,Pennsylvania,Pennsylvania,55989,East,FUR-FUR-9624,Furniture,Furnishings,Furnishings model 26,2595.32,8,0.3,172.07
732,US-2023-100732,02/16/2023,02/22/2023,Standard Class,CU-10209,Customer 368,Consumer,United States,North Carolina,North Carolina,87168,South,FUR-TAB-3658,Furniture,Tables,Tables model 71,494.95,1,0.1,116.5
733,US-2024-100733,06/28/2024,07/05/2024,Standard Class,CU-10353,Customer 409,Consumer,United States,New Jersey,New Jersey,23296,East,TEC-PHO-9614,Technology,Phones,Phones model 275,1584.53,3,0.15,-3.96
